Identifiant de l'élément,Code de la catégorie,Nom base français,Nom frontière français,1er niveau,2eme niveau,3eme niveau,4eme niveau,5eme niveau,Unité anglais,Structure,Somme de Total poste non décomposé2
23597,Statistiques territoriales > Résidentiel > Equipements électriques,Lave-linge,consommation moyenne annuelle d'électricité,Statistiques territoriales , Résidentiel ,,,,kWh / (ménage.an),élément non décomposé,205
23596,Statistiques territoriales > Résidentiel > Equipements électriques,Congélateur,consommation moyenne annuelle d'électricité,Statistiques territoriales , Résidentiel ,,,,kWh / (ménage.an),élément non décomposé,2795
23595,Statistiques territoriales > Résidentiel > Equipements électriques,Congélateur,consommation moyenne annuelle d'électricité,Statistiques territoriales , Résidentiel ,,,,kWh / (ménage.an),élément non décomposé,1048
23594,Statistiques territoriales > Résidentiel > Equipements électriques,Réfrigérateur-congelateur,consommation moyenne annuelle d'électricité,Statistiques territoriales , Résidentiel ,,,,kWh / (ménage.an),élément non décomposé,1019
23593,Statistiques territoriales > Résidentiel > Equipements électriques,Réfrigérateur,consommation moyenne annuelle d'électricité,Statistiques territoriales , Résidentiel ,,,,kWh / (ménage.an),élément non décomposé,691
23550,Statistiques territoriales > Résidentiel > Equipements électriques,Totalité des consommations électriques en cuisine,consommation moyenne annuelle d'électricité,Statistiques territoriales , Résidentiel ,,,,kWh / (ménage.an),élément non décomposé,486
23549,Statistiques territoriales > Résidentiel > Equipements électriques,Climatiseur,consommation moyenne annuelle d'électricité,Statistiques territoriales , Résidentiel ,,,,kWh / (ménage.an),élément non décomposé,2310
23548,Statistiques territoriales > Résidentiel > Equipements électriques,Pompe de piscine,consommation moyenne annuelle d'électricité,Statistiques territoriales , Résidentiel ,,,,kWh / (ménage.an),élément non décomposé,1975
23547,Statistiques territoriales > Résidentiel > Equipements électriques,Fer à repasser,consommation moyenne annuelle d'électricité,Statistiques territoriales , Résidentiel ,,,,kWh / (ménage.an),élément non décomposé,79
23546,Statistiques territoriales > Résidentiel > Equipements électriques,Eclairage,consommation moyenne annuelle d'électricité,Statistiques territoriales , Résidentiel ,,,,kWh / (ménage.an),élément non décomposé,700
23545,Statistiques territoriales > Résidentiel > Equipements électriques,Aspirateur,consommation moyenne annuelle d'électricité,Statistiques territoriales , Résidentiel ,,,,kWh / (ménage.an),élément non décomposé,17
23544,Statistiques territoriales > Résidentiel > Equipements électriques,Chaîne HiFi,consommation moyenne annuelle d'électricité,Statistiques territoriales , Résidentiel ,,,,kWh / (ménage.an),élément non décomposé,111
23543,Statistiques territoriales > Résidentiel > Equipements électriques,Démodulateur d'antenne parabolique,consommation moyenne annuelle d'électricité,Statistiques territoriales , Résidentiel ,,,,kWh / (ménage.an),élément non décomposé,80
23542,Statistiques territoriales > Résidentiel > Equipements électriques,Magnétoscope,consommation moyenne annuelle d'électricité,Statistiques territoriales , Résidentiel ,,,,kWh / (ménage.an),élément non décomposé,115
23541,Statistiques territoriales > Résidentiel > Equipements électriques,Télévision,consommation moyenne annuelle d'électricité,Statistiques territoriales , Résidentiel ,,,,kWh / (ménage.an),élément non décomposé,193
23540,Statistiques territoriales > Résidentiel > Equipements électriques,Séche-linge,consommation moyenne annuelle d'électricité,Statistiques territoriales , Résidentiel ,,,,kWh / (ménage.an),élément non décomposé,296
23539,Statistiques territoriales > Résidentiel > Equipements électriques,Lave-vaisselle,consommation moyenne annuelle d'électricité,Statistiques territoriales , Résidentiel ,,,,kWh / (ménage.an),élément non décomposé,207
23538,Statistiques territoriales > Résidentiel > Equipements électriques,Lave-linge,consommation moyenne annuelle d'électricité,Statistiques territoriales , Résidentiel ,,,,kWh / (ménage.an),élément non décomposé,205
23537,Statistiques territoriales > Résidentiel > Equipements électriques,Congélateur,consommation moyenne annuelle d'électricité,Statistiques territoriales , Résidentiel ,,,,kWh / (ménage.an),élément non décomposé,2795
23536,Statistiques territoriales > Résidentiel > Equipements électriques,Congélateur,consommation moyenne annuelle d'électricité,Statistiques territoriales , Résidentiel ,,,,kWh / (ménage.an),élément non décomposé,1048
23535,Statistiques territoriales > Résidentiel > Equipements électriques,Réfrigérateur-congelateur,consommation moyenne annuelle d'électricité,Statistiques territoriales , Résidentiel ,,,,kWh / (ménage.an),élément non décomposé,1019
23534,Statistiques territoriales > Résidentiel > Equipements électriques,Réfrigérateur,consommation moyenne annuelle d'électricité,Statistiques territoriales , Résidentiel ,,,,kWh / (ménage.an),élément non décomposé,691
23514,Statistiques territoriales > Résidentiel > Equipements électriques,Totalité des consommations électriques en cuisine,consommation moyenne annuelle d'électricité,Statistiques territoriales , Résidentiel ,,,,kWh / (ménage.an),élément non décomposé,486
23513,Statistiques territoriales > Résidentiel > Equipements électriques,Climatiseur,consommation moyenne annuelle d'électricité,Statistiques territoriales , Résidentiel ,,,,kWh / (ménage.an),élément non décomposé,2310
23512,Statistiques territoriales > Résidentiel > Equipements électriques,Pompe de piscine,consommation moyenne annuelle d'électricité,Statistiques territoriales , Résidentiel ,,,,kWh / (ménage.an),élément non décomposé,1975
23511,Statistiques territoriales > Résidentiel > Equipements électriques,Fer à repasser,consommation moyenne annuelle d'électricité,Statistiques territoriales , Résidentiel ,,,,kWh / (ménage.an),élément non décomposé,79
23510,Statistiques territoriales > Résidentiel > Equipements électriques,Eclairage,consommation moyenne annuelle d'électricité,Statistiques territoriales , Résidentiel ,,,,kWh / (ménage.an),élément non décomposé,700
23509,Statistiques territoriales > Résidentiel > Equipements électriques,Aspirateur,consommation moyenne annuelle d'électricité,Statistiques territoriales , Résidentiel ,,,,kWh / (ménage.an),élément non décomposé,17
23508,Statistiques territoriales > Résidentiel > Equipements électriques,Chaîne HiFi,consommation moyenne annuelle d'électricité,Statistiques territoriales , Résidentiel ,,,,kWh / (ménage.an),élément non décomposé,111
23507,Statistiques territoriales > Résidentiel > Equipements électriques,Démodulateur d'antenne parabolique,consommation moyenne annuelle d'électricité,Statistiques territoriales , Résidentiel ,,,,kWh / (ménage.an),élément non décomposé,80
23506,Statistiques territoriales > Résidentiel > Equipements électriques,Magnétoscope,consommation moyenne annuelle d'électricité,Statistiques territoriales , Résidentiel ,,,,kWh / (ménage.an),élément non décomposé,115
23505,Statistiques territoriales > Résidentiel > Equipements électriques,Télévision,consommation moyenne annuelle d'électricité,Statistiques territoriales , Résidentiel ,,,,kWh / (ménage.an),élément non décomposé,193
23504,Statistiques territoriales > Résidentiel > Equipements électriques,Séche-linge,consommation moyenne annuelle d'électricité,Statistiques territoriales , Résidentiel ,,,,kWh / (ménage.an),élément non décomposé,296
23503,Statistiques territoriales > Résidentiel > Equipements électriques,Lave-vaisselle,consommation moyenne annuelle d'électricité,Statistiques territoriales , Résidentiel ,,,,kWh / (ménage.an),élément non décomposé,207
23502,Statistiques territoriales > Résidentiel > Equipements électriques,Lave-linge,consommation moyenne annuelle d'électricité,Statistiques territoriales , Résidentiel ,,,,kWh / (ménage.an),élément non décomposé,205
23501,Statistiques territoriales > Résidentiel > Equipements électriques,Congélateur,consommation moyenne annuelle d'électricité,Statistiques territoriales , Résidentiel ,,,,kWh / (ménage.an),élément non décomposé,2795
23500,Statistiques territoriales > Résidentiel > Equipements électriques,Congélateur,consommation moyenne annuelle d'électricité,Statistiques territoriales , Résidentiel ,,,,kWh / (ménage.an),élément non décomposé,1048
23499,Statistiques territoriales > Résidentiel > Equipements électriques,Réfrigérateur-congelateur,consommation moyenne annuelle d'électricité,Statistiques territoriales , Résidentiel ,,,,kWh / (ménage.an),élément non décomposé,1019
23498,Statistiques territoriales > Résidentiel > Equipements électriques,Réfrigérateur,consommation moyenne annuelle d'électricité,Statistiques territoriales , Résidentiel ,,,,kWh / (ménage.an),élément non décomposé,691
23479,Statistiques territoriales > Résidentiel > Equipements électriques,Totalité des consommations électriques en cuisine,consommation moyenne annuelle d'électricité,Statistiques territoriales , Résidentiel ,,,,kWh / (ménage.an),élément non décomposé,486
23478,Statistiques territoriales > Résidentiel > Equipements électriques,Climatiseur,consommation moyenne annuelle d'électricité,Statistiques territoriales , Résidentiel ,,,,kWh / (ménage.an),élément non décomposé,2310
23477,Statistiques territoriales > Résidentiel > Equipements électriques,Pompe de piscine,consommation moyenne annuelle d'électricité,Statistiques territoriales , Résidentiel ,,,,kWh / (ménage.an),élément non décomposé,1975
23476,Statistiques territoriales > Résidentiel > Equipements électriques,Fer à repasser,consommation moyenne annuelle d'électricité,Statistiques territoriales , Résidentiel ,,,,kWh / (ménage.an),élément non décomposé,79
23475,Statistiques territoriales > Résidentiel > Equipements électriques,Eclairage,consommation moyenne annuelle d'électricité,Statistiques territoriales , Résidentiel ,,,,kWh / (ménage.an),élément non décomposé,700
23474,Statistiques territoriales > Résidentiel > Equipements électriques,Aspirateur,consommation moyenne annuelle d'électricité,Statistiques territoriales , Résidentiel ,,,,kWh / (ménage.an),élément non décomposé,17
23473,Statistiques territoriales > Résidentiel > Equipements électriques,Chaîne HiFi,consommation moyenne annuelle d'électricité,Statistiques territoriales , Résidentiel ,,,,kWh / (ménage.an),élément non décomposé,111
23472,Statistiques territoriales > Résidentiel > Equipements électriques,Démodulateur d'antenne parabolique,consommation moyenne annuelle d'électricité,Statistiques territoriales , Résidentiel ,,,,kWh / (ménage.an),élément non décomposé,80
23471,Statistiques territoriales > Résidentiel > Equipements électriques,Magnétoscope,consommation moyenne annuelle d'électricité,Statistiques territoriales , Résidentiel ,,,,kWh / (ménage.an),élément non décomposé,115
23470,Statistiques territoriales > Résidentiel > Equipements électriques,Télévision,consommation moyenne annuelle d'électricité,Statistiques territoriales , Résidentiel ,,,,kWh / (ménage.an),élément non décomposé,193
23469,Statistiques territoriales > Résidentiel > Equipements électriques,Séche-linge,consommation moyenne annuelle d'électricité,Statistiques territoriales , Résidentiel ,,,,kWh / (ménage.an),élément non décomposé,296
23468,Statistiques territoriales > Résidentiel > Equipements électriques,Lave-vaisselle,consommation moyenne annuelle d'électricité,Statistiques territoriales , Résidentiel ,,,,kWh / (ménage.an),élément non décomposé,207
23467,Statistiques territoriales > Résidentiel > Equipements électriques,Lave-linge,consommation moyenne annuelle d'électricité,Statistiques territoriales , Résidentiel ,,,,kWh / (ménage.an),élément non décomposé,205
23466,Statistiques territoriales > Résidentiel > Equipements électriques,Congélateur,consommation moyenne annuelle d'électricité,Statistiques territoriales , Résidentiel ,,,,kWh / (ménage.an),élément non décomposé,2795
